product_id,product_name,category,clothing_type,brand,list_price
1405,Zudio Trend Men Shoes #1405,Men,Shoes,Zudio Trend,1763.43
1406,Zudio Active Kids Pants #1406,Kids,Pants,Zudio Active,
1407,Zudio Active Kids Sweaters #1407,Kids,Sweaters,Zudio Active,555.37
1408,Zudio Active Kids Pants #1408,Kids,Pants,Zudio Active,2031.15
1409,Zudio Denim Women Hoodies #1409,Women,Hoodies,Zudio Denim,1140.09
1410,Zudio Trend Women Hoodies #1410,Women,Hoodies,Zudio Trend,1143.13
1411,Zudio Trend Women Jackets #1411,Women,Jackets,Zudio Trend,1782.57
1412,Zudio Denim Women Shirts #1412,Women,Shirts,Zudio Denim,1179.5
1413,Zudio Kids Women Hoodies #1413,Women,Hoodies,Zudio Kids,498.17
1414,Zudio Basics Women Hoodies #1414,Women,Hoodies,Zudio Basics,2325.42
1415,Zudio Active Men Pants #1415,Men,Pants,Zudio Active,1590.89
1416,Zudio Denim Men Sweaters #1416,Men,Sweaters,Zudio Denim,2191.54
1417,Zudio Denim Women Skirts #1417,Women,Skirts,Zudio Denim,307.36
1418,Zudio Kids Kids Shoes #1418,Kids,Shoes,Zudio Kids,905.83
1419,Zudio Kids Kids Tops #1419,Kids,Tops,Zudio Kids,2471.37
1420,Zudio Active Women Skirts #1420,Women,Skirts,Zudio Active,1865.84
1421,Zudio Basics Men Dresses #1421,Men,Dresses,Zudio Basics,321.52
1422,Zudio Denim Women Pants #1422,Women,Pants,Zudio Denim,2000.93
1423,Zudio Kids Men Dresses #1423,Men,Dresses,Zudio Kids,2032.06
1424,Zudio Denim Men Shoes #1424,Men,Shoes,Zudio Denim,2066.58
1425,Zudio Basics Women Hoodies #1425,Women,Hoodies,Zudio Basics,2135.86
1426,Zudio Basics Women Shirts #1426,Women,Shirts,Zudio Basics,2345.2
1427,Zudio Active Women Jeans #1427,Women,Jeans,Zudio Active,1996.56
1428,Zudio Basics Men Shirts #1428,Men,Shirts,Zudio Basics,2226.56
1429,Zudio Kids Women Skirts #1429,Women,Skirts,Zudio Kids,855.58
1430,Zudio Active Men Jackets #1430,Men,Jackets,Zudio Active,959.15
1431,Zudio Basics Men Hoodies #1431,Men,Hoodies,Zudio Basics,2337.3
1432,Zudio Denim Men Sweaters #1432,Men,Sweaters,Zudio Denim,1306.82
1433,Zudio Denim Kids Shirts #1433,Kids,Shirts,Zudio Denim,1380.04
1434,Zudio Kids Kids Pants #1434,Kids,Pants,Zudio Kids,2257.92
1435,Zudio Trend Women Skirts #1435,Women,Skirts,Zudio Trend,321.47
1436,Zudio Trend Women Jeans #1436,Women,Jeans,Zudio Trend,1165.21
1437,Zudio Basics Kids Jackets #1437,Kids,Jackets,Zudio Basics,685.16
1438,Zudio Denim Kids Pants #1438,Kids,Pants,Zudio Denim,1733.75
1439,Zudio Denim Women Hoodies #1439,Women,Hoodies,Zudio Denim,1730.56
1440,Zudio Basics Men Tops #1440,Men,Tops,Zudio Basics,1798.66
1441,Zudio Active Women Skirts #1441,Women,Skirts,Zudio Active,1946.21
1442,Zudio Active Men Shoes #1442,Men,Shoes,Zudio Active,788.28
1443,Zudio Active Women T-shirts #1443,Women,T-shirts,Zudio Active,2324.94
1444,Zudio Basics Women T-shirts #1444,Women,T-shirts,Zudio Basics,437.96
1445,Zudio Kids Women Jackets #1445,Women,Jackets,Zudio Kids,1402.26
1446,Zudio Basics Men Pants #1446,Men,Pants,Zudio Basics,1100.83
1447,Zudio Kids Women Shoes #1447,Women,Shoes,Zudio Kids,2366.86
1448,Zudio Active Men Hoodies #1448,Men,Hoodies,Zudio Active,2049.68
1449,Zudio Kids Women Dresses #1449,Women,Dresses,Zudio Kids,1267.41
1450,Zudio Active Women T-shirts #1450,Women,T-shirts,Zudio Active,1015.4
1451,Zudio Active Women Shirts #1451,Women,Shirts,Zudio Active,724.56
1452,Zudio Kids Women Sweaters #1452,Women,Sweaters,Zudio Kids,2497.16
1453,Zudio Trend Kids Jeans #1453,Kids,Jeans,Zudio Trend,1851.88
1454,Zudio Denim Kids Skirts #1454,Kids,Skirts,Zudio Denim,637.87
1455,Zudio Kids Men Jeans #1455,Men,Jeans,Zudio Kids,1459.88
1456,Zudio Kids Kids Shirts #1456,Kids,Shirts,Zudio Kids,1457.89
1457,Zudio Basics Women Pants #1457,Women,Pants,Zudio Basics,1916.81
1458,Zudio Active Women Hoodies #1458,Women,Hoodies,Zudio Active,1452.49
1459,Zudio Trend Men Skirts #1459,Men,Skirts,Zudio Trend,1951.85
1460,Zudio Kids Women Dresses #1460,Women,Dresses,Zudio Kids,2296.84
1461,Zudio Trend Kids Shirts #1461,Kids,Shirts,Zudio Trend,358.91
1462,Zudio Trend Kids Jeans #1462,Kids,Jeans,Zudio Trend,2263.19
1463,Zudio Basics Men Sweaters #1463,Men,Sweaters,Zudio Basics,1969.53
1464,Zudio Trend Women Shoes #1464,Women,Shoes,Zudio Trend,2153.26
1465,Zudio Kids Kids Skirts #1465,Kids,Skirts,Zudio Kids,680.09
1466,Zudio Active Men Sweaters #1466,Men,Sweaters,Zudio Active,928.5
1467,Zudio Trend Women Jeans #1467,Women,Jeans,Zudio Trend,2333.38
1468,Zudio Basics Men Jeans #1468,Men,Jeans,Zudio Basics,2236.77
1469,Zudio Kids Kids Tops #1469,Kids,Tops,Zudio Kids,1942.59
1470,Zudio Active Kids Jeans #1470,Kids,Jeans,Zudio Active,749.06
1471,Zudio Denim Men Pants #1471,Men,Pants,Zudio Denim,323.36
1472,Zudio Denim Kids Pants #1472,Kids,Pants,Zudio Denim,1927.31
1473,Zudio Denim Men Hoodies #1473,Men,Hoodies,Zudio Denim,507.21
1474,Zudio Kids Kids Dresses #1474,Kids,Dresses,Zudio Kids,1502.95
1475,Zudio Trend Kids Jeans #1475,  Kids  ,Jeans,Zudio Trend,2267.95
1476,Zudio Denim Men Tops #1476,Men,Tops,Zudio Denim,1740.97
1477,Zudio Denim Women Sweaters #1477,Women,Sweaters,Zudio Denim,495.23
1478,Zudio Kids Kids T-shirts #1478,Kids,T-shirts,Zudio Kids,1618.32
1479,Zudio Kids Women Skirts #1479,Women,Skirts,Zudio Kids,529.86
1480,Zudio Denim Women Sweaters #1480,Women,Sweaters,Zudio Denim,2335.94
1481,Zudio Basics Men Shoes #1481,Men,Shoes,Zudio Basics,1092.11
1482,Zudio Basics Women Shirts #1482,Women,Shirts,Zudio Basics,2031.66
1483,Zudio Denim Women Hoodies #1483,Women,Hoodies,Zudio Denim,1360.6
1484,Zudio Denim Men Dresses #1484,MEN,Dresses,Zudio Denim,2327.92
1485,Zudio Active Kids Skirts #1485,Kids,Skirts,Zudio Active,1213.71
1486,Zudio Basics Men Shirts #1486,men,Shirts,Zudio Basics,1711.59
1487,Zudio Denim Kids Jackets #1487,Kids,Jackets,Zudio Denim,1090.94
1488,Zudio Denim Women Dresses #1488,Women,Dresses,Zudio Denim,1258.52
1489,Zudio Trend Men Jeans #1489,Men,Jeans,Zudio Trend,1084.52
1490,Zudio Trend Women Jeans #1490,Women,Jeans,Zudio Trend,735.62
1491,Zudio Denim Men Sweaters #1491,Men,Sweaters,Zudio Denim,1857.9
1492,Zudio Denim Kids Shoes #1492,Kids,Shoes,Zudio Denim,1719.25
1493,Zudio Denim Men Jackets #1493,Men,Jackets,Zudio Denim,911.08
1494,Zudio Kids Women Shoes #1494,Women,Shoes,Zudio Kids,1360.88
1495,Zudio Trend Kids Shoes #1495,Kids,Shoes,Zudio Trend,1419.77
1496,Zudio Active Kids Dresses #1496,Kids,Dresses,Zudio Active,1879.83
1497,Zudio Denim Kids Jackets #1497,Kids,Jackets,Zudio Denim,1897.25
1498,Zudio Kids Kids Shoes #1498,Kids,Shoes,Zudio Kids,2140.25
1499,Zudio Basics Men Skirts #1499,Men,Skirts,Zudio Basics,785.65
1500,Zudio Trend Women Dresses #1500,Women,Dresses,Zudio Trend,1162.82
1501,Zudio Active Women Dresses #1501,Women,Dresses,Zudio Active,553.45
1502,Zudio Kids Women Jackets #1502,Women,Jackets,Zudio Kids,1432.08
1503,Zudio Trend Men T-shirts #1503,Men,T-shirts,Zudio Trend,657.41
1504,Zudio Kids Women Dresses #1504,Women,Dresses,Zudio Kids,618.27
1505,Zudio Basics Kids Skirts #1505,Kids,Skirts,Zudio Basics,2459.17
1506,Zudio Basics Men Shirts #1506,Men,Shirts,Zudio Basics,
1507,Zudio Active Kids T-shirts #1507,Kids,T-shirts,Zudio Active,874.95
1508,Zudio Kids Women Skirts #1508,Women,Skirts,Zudio Kids,1928.04
1509,Zudio Trend Men T-shirts #1509,Men,T-shirts,Zudio Trend,1762.87
1510,Zudio Basics Men Shoes #1510,Men,Shoes,Zudio Basics,564.12
1511,Zudio Denim Kids Hoodies #1511,Kids,Hoodies,Zudio Denim,406.91
1512,Zudio Trend Men Jeans #1512,Men,Jeans,Zudio Trend,840.84
1513,Zudio Denim Kids Shoes #1513,Kids,Shoes,Zudio Denim,2292.55
1514,Zudio Active Women Jackets #1514,Women,Jackets,Zudio Active,1043.6
1515,Zudio Kids Men Skirts #1515,Men,Skirts,Zudio Kids,2193.91
1516,Zudio Basics Women Sweaters #1516,Women,Sweaters,Zudio Basics,833.31
1517,Zudio Denim Kids Pants #1517,Kids,Pants,Zudio Denim,2241.87
1518,Zudio Denim Kids Jackets #1518,Kids,Jackets,Zudio Denim,2409.74
1519,Zudio Active Men Shirts #1519,Men,Shirts,Zudio Active,341.16
1520,Zudio Kids Kids Shirts #1520,Kids,Shirts,Zudio Kids,317.92
1521,Zudio Trend Men T-shirts #1521,Men,T-shirts,Zudio Trend,1547.45
1522,Zudio Trend Kids Shoes #1522,Kids,Shoes,Zudio Trend,1548.15
1523,Zudio Kids Women Dresses #1523,Women,Dresses,Zudio Kids,1523.86
1524,Zudio Denim Women Dresses #1524,Women,Dresses,Zudio Denim,2155.97
1525,Zudio Kids Women Shoes #1525,WOMEN,Shoes,Zudio Kids,1631.07
1526,Zudio Active Men Dresses #1526,Men,Dresses,Zudio Active,1040.25
1527,Zudio Denim Men Sweaters #1527,Men,Sweaters,Zudio Denim,2384.19
1528,Zudio Basics Women Jackets #1528,Women,Jackets,Zudio Basics,2489.65
1529,Zudio Kids Women Shirts #1529,Women,Shirts,Zudio Kids,2141.73
1530,Zudio Trend Women Jeans #1530,Women,Jeans,Zudio Trend,569.86
1531,Zudio Basics Women Jeans #1531,WOMEN,Jeans,Zudio Basics,1824.41
1532,Zudio Kids Women Pants #1532,Women,Pants,Zudio Kids,1909.34
1533,Zudio Denim Men Jackets #1533,Men,Jackets,Zudio Denim,2413.34
1534,Zudio Kids Men Dresses #1534,Men,Dresses,Zudio Kids,1970.62
1535,Zudio Kids Kids Sweaters #1535,Kids,Sweaters,Zudio Kids,1336.37
1536,Zudio Basics Kids Hoodies #1536,Kids,Hoodies,Zudio Basics,614.42
1537,Zudio Denim Men Shoes #1537,Men,Shoes,Zudio Denim,2271.66
1538,Zudio Kids Men Skirts #1538,Men,Skirts,Zudio Kids,1644.07
1539,Zudio Denim Men Sweaters #1539,Men,Sweaters,Zudio Denim,2362.95
1540,Zudio Active Women Jeans #1540,Women,Jeans,Zudio Active,869.41
1541,Zudio Trend Men Tops #1541,Men,Tops,Zudio Trend,486.17
1542,Zudio Trend Kids Tops #1542,Kids,Tops,Zudio Trend,438.18
1543,Zudio Kids Kids Sweaters #1543,Kids,Sweaters,Zudio Kids,2431.15
1544,Zudio Basics Men Tops #1544,Men,Tops,Zudio Basics,1813.61
1545,Zudio Trend Kids Dresses #1545,Kids,Dresses,Zudio Trend,884.42
1546,Zudio Active Women T-shirts #1546,Women,T-shirts,Zudio Active,2249.39
1547,Zudio Kids Women Sweaters #1547,Women,Sweaters,Zudio Kids,1787.69
1548,Zudio Kids Kids Shirts #1548,Kids,Shirts,Zudio Kids,2197.47
1549,Zudio Kids Kids Skirts #1549,Kids,Skirts,Zudio Kids,399.71
1550,Zudio Trend Kids T-shirts #1550,Kids,T-shirts,Zudio Trend,1024.88
1551,Zudio Denim Kids Tops #1551,Kids,Tops,Zudio Denim,1501.22
1552,Zudio Basics Men Jeans #1552,Men,Jeans,Zudio Basics,726.14
1553,Zudio Basics Women Jeans #1553,Women,Jeans,Zudio Basics,1987.21
1554,Zudio Basics Kids Sweaters #1554,Kids,Sweaters,Zudio Basics,1917.44
1555,Zudio Kids Kids Sweaters #1555,Kids,Sweaters,Zudio Kids,726.69
1556,Zudio Kids Men Skirts #1556,Men,Skirts,Zudio Kids,941.68
1557,Zudio Active Men Tops #1557,Men,Tops,Zudio Active,2164.81
1558,Zudio Trend Men Shoes #1558,Men,Shoes,Zudio Trend,1156.6
1559,Zudio Trend Men T-shirts #1559,Men,T-shirts,Zudio Trend,2371.38
1560,Zudio Active Kids Dresses #1560,Kids,Dresses,Zudio Active,1401.43
1561,Zudio Denim Kids Tops #1561,Kids,Tops,Zudio Denim,2495.44
1562,Zudio Trend Women Shoes #1562,Women,Shoes,Zudio Trend,1423.45
1563,Zudio Active Men Shoes #1563,Men,Shoes,Zudio Active,1926.14
1564,Zudio Kids Kids Shoes #1564,Kids,Shoes,Zudio Kids,894.88
1565,Zudio Active Men Shirts #1565,Men,Shirts,Zudio Active,1151.26
1566,Zudio Active Men Jackets #1566,Men,Jackets,Zudio Active,2135.08
1567,Zudio Kids Women Tops #1567,Women,Tops,Zudio Kids,2072.83
1568,Zudio Active Men Shoes #1568,Men,Shoes,Zudio Active,2456.4
1569,Zudio Kids Men Jackets #1569,Men,Jackets,Zudio Kids,370.22
1570,Zudio Denim Men Pants #1570,Men,Pants,Zudio Denim,1440.91
1571,Zudio Basics Men Sweaters #1571,Men,Sweaters,Zudio Basics,1711.43
1572,Zudio Denim Kids T-shirts #1572,Kids,T-shirts,Zudio Denim,1012.98
1573,Zudio Kids Kids Shirts #1573,Kids,Shirts,Zudio Kids,457.33
1574,Zudio Denim Women Tops #1574,Women,Tops,Zudio Denim,907.16
1575,Zudio Trend Kids Jackets #1575,Kids,Jackets,Zudio Trend,1338.04
1576,Zudio Basics Men Sweaters #1576,Men,Sweaters,Zudio Basics,1747.31
1577,Zudio Trend Women Shoes #1577,Women,Shoes,Zudio Trend,1979.05
1578,Zudio Trend Kids Skirts #1578,Kids,Skirts,Zudio Trend,1885.25
1579,Zudio Basics Kids Jackets #1579,Kids,Jackets,Zudio Basics,1306.88
1580,Zudio Trend Kids Jeans #1580,Kids,Jeans,Zudio Trend,1499.72
1581,Zudio Basics Women Tops #1581,Women,Tops,Zudio Basics,1175.96
1582,Zudio Denim Women T-shirts #1582,Women,T-shirts,Zudio Denim,
1583,Zudio Trend Kids Skirts #1583,Kids,Skirts,Zudio Trend,2276.62
1584,Zudio Kids Men Shirts #1584,Men,Shirts,Zudio Kids,1284.43
1585,Zudio Kids Kids Pants #1585,Kids,Pants,Zudio Kids,956.75
1586,Zudio Basics Women Hoodies #1586,Women,Hoodies,Zudio Basics,2110.87
1587,Zudio Basics Kids Shoes #1587,Kids,Shoes,Zudio Basics,2191.53
1588,Zudio Active Women T-shirts #1588,Women,T-shirts,Zudio Active,409.08
1589,Zudio Kids Men Pants #1589,Men,Pants,Zudio Kids,872.24
1590,Zudio Kids Men Skirts #1590,Men,Skirts,Zudio Kids,1295.56
1591,Zudio Trend Kids Jeans #1591,Kids,Jeans,Zudio Trend,962.33
1592,Zudio Denim Men Skirts #1592,Men,Skirts,Zudio Denim,1943.03
1593,Zudio Denim Women T-shirts #1593,Women,T-shirts,Zudio Denim,692.07
1594,Zudio Basics Men Shirts #1594,Men,Shirts,Zudio Basics,935.06
1595,Zudio Kids Men Dresses #1595,Men,Dresses,Zudio Kids,896.67
1596,Zudio Denim Kids Shirts #1596,Kids,Shirts,Zudio Denim,1266.73
1597,Zudio Kids Kids Sweaters #1597,Kids,Sweaters,Zudio Kids,1490.63
1598,Zudio Active Kids T-shirts #1598,Kids,T-shirts,Zudio Active,1860.38
1599,Zudio Kids Women Jeans #1599,Women,Jeans,Zudio Kids,666.08
1600,Zudio Kids Men Sweaters #1600,Men,Sweaters,Zudio Kids,1232.01
1601,Zudio Kids Men Hoodies #1601,Men,Hoodies,Zudio Kids,413.18
1602,Zudio Basics Women Pants #1602,Women,Pants,Zudio Basics,663.74
1603,Zudio Kids Men Pants #1603,Men,Pants,Zudio Kids,1851.95
1604,Zudio Trend Women Sweaters #1604,Women,Sweaters,Zudio Trend,1383.26
1605,Zudio Trend Women Jackets #1605,Women,Jackets,Zudio Trend,913.96
1606,Zudio Active Kids Skirts #1606,Kids,Skirts,Zudio Active,928.52
1607,Zudio Active Men Tops #1607,Men,Tops,Zudio Active,425.73
1608,Zudio Basics Women Shirts #1608,Women,Shirts,Zudio Basics,706.71
1609,Zudio Basics Women Hoodies #1609,Women,Hoodies,Zudio Basics,608.42
1610,Zudio Kids Kids Skirts #1610,Kids,Skirts,Zudio Kids,1296.48
1611,Zudio Basics Men T-shirts #1611,Men,T-shirts,Zudio Basics,466.87
1612,Zudio Denim Kids Jackets #1612,Kids,Jackets,Zudio Denim,1574.2
1613,Zudio Active Men Hoodies #1613,Men,Hoodies,Zudio Active,1086.04
1614,Zudio Kids Women Jackets #1614,Women,Jackets,Zudio Kids,1910.63
1615,Zudio Basics Men Jackets #1615,Men,Jackets,Zudio Basics,1938.7
1616,Zudio Basics Men Sweaters #1616,Men,Sweaters,Zudio Basics,1274.77
1617,Zudio Denim Men Jeans #1617,Men,Jeans,Zudio Denim,2089.17
1618,Zudio Active Men Hoodies #1618,Men,Hoodies,Zudio Active,1874.01
1619,Zudio Basics Kids Skirts #1619,Kids,Skirts,Zudio Basics,
1620,Zudio Kids Kids Skirts #1620,KIDS,Skirts,Zudio Kids,585.36
1621,Zudio Active Women Dresses #1621,Women,Dresses,Zudio Active,1880.06
1622,Zudio Trend Kids Dresses #1622,Kids,Dresses,Zudio Trend,1972.99
1623,Zudio Denim Women Shirts #1623,Women,Shirts,Zudio Denim,2225.58
1624,Zudio Basics Kids Shirts #1624,Kids,Shirts,Zudio Basics,1404.54
1625,Zudio Denim Men Shirts #1625,Men,Shirts,Zudio Denim,1111.1
1626,Zudio Active Kids Tops #1626,Kids,Tops,Zudio Active,1694.15
1627,Zudio Active Kids T-shirts #1627,Kids,T-shirts,Zudio Active,1973.11
1628,Zudio Trend Kids Dresses #1628,Kids,Dresses,Zudio Trend,1044.07
1629,Zudio Trend Women Shoes #1629,Women,Shoes,Zudio Trend,1652.93
1630,Zudio Kids Kids Jeans #1630,Kids,Jeans,Zudio Kids,1806.94
1631,Zudio Denim Women Jeans #1631,Women,Jeans,Zudio Denim,2415.18
1632,Zudio Denim Kids Jackets #1632,Kids,Jackets,Zudio Denim,2440.71
1633,Zudio Kids Kids Skirts #1633,Kids,Skirts,Zudio Kids,1591.4
1634,Zudio Basics Kids Shirts #1634,Kids,Shirts,Zudio Basics,2064.2
1635,Zudio Active Men Sweaters #1635,Men,Sweaters,Zudio Active,2480.85
1636,Zudio Kids Women Dresses #1636,Women,Dresses,Zudio Kids,2122.93
1637,Zudio Denim Women Dresses #1637,Women,Dresses,Zudio Denim,1197.24
1638,Zudio Active Kids Dresses #1638,Kids,Dresses,Zudio Active,2134.57
1639,Zudio Denim Men Shoes #1639,Men,Shoes,Zudio Denim,2223.8
1640,Zudio Kids Kids Hoodies #1640,Kids,Hoodies,Zudio Kids,931.5
1641,Zudio Trend Women T-shirts #1641,Women,T-shirts,Zudio Trend,531.0
1642,Zudio Kids Women Pants #1642,Women,Pants,Zudio Kids,1786.7
1643,Zudio Active Men Jeans #1643,Men,Jeans,Zudio Active,681.55
1644,Zudio Active Men Sweaters #1644,Men,Sweaters,Zudio Active,1337.79
1645,Zudio Active Men Pants #1645,Men,Pants,Zudio Active,690.69
1646,Zudio Denim Women Jackets #1646,Women,Jackets,Zudio Denim,1590.71
1647,Zudio Denim Kids Jeans #1647,Kids,Jeans,Zudio Denim,2167.29
1648,Zudio Kids Women T-shirts #1648,Women,T-shirts,Zudio Kids,948.4
1649,Zudio Denim Kids Jeans #1649,Kids,Jeans,Zudio Denim,2381.82
1650,Zudio Active Men Shoes #1650,Men,Shoes,Zudio Active,1890.03
1651,Zudio Trend Kids Jeans #1651,Kids,Jeans,Zudio Trend,772.92
1652,Zudio Denim Men Pants #1652,Men,Pants,Zudio Denim,1136.35
1653,Zudio Denim Women Skirts #1653,Women,Skirts,Zudio Denim,1974.59
1654,Zudio Active Kids Sweaters #1654,Kids,Sweaters,Zudio Active,1223.5
1655,Zudio Trend Men Sweaters #1655,Men,Sweaters,Zudio Trend,499.45
1656,Zudio Active Kids Hoodies #1656,Kids,Hoodies,Zudio Active,1085.35
1657,Zudio Denim Men T-shirts #1657,Men,T-shirts,Zudio Denim,360.26
1658,Zudio Kids Kids Shirts #1658,Kids,Shirts,Zudio Kids,1676.03
1659,Zudio Trend Kids Shoes #1659,Kids,Shoes,Zudio Trend,1795.94
1660,Zudio Kids Kids Jeans #1660,Kids,Jeans,Zudio Kids,1981.29
1661,Zudio Denim Men Shoes #1661,Men,Shoes,Zudio Denim,780.23
1662,Zudio Basics Men Jackets #1662,Men,Jackets,Zudio Basics,2287.6
1663,Zudio Active Kids Pants #1663,KIDS,Pants,Zudio Active,2095.97
1664,Zudio Active Women Dresses #1664,Women,Dresses,Zudio Active,514.74
1665,Zudio Trend Men Jackets #1665,Men,Jackets,Zudio Trend,2447.85
1666,Zudio Kids Women Shirts #1666,Women,Shirts,Zudio Kids,2404.04
1667,Zudio Kids Women Jackets #1667,Women,Jackets,Zudio Kids,1163.3
1668,Zudio Kids Kids Tops #1668,Kids,Tops,Zudio Kids,2109.28
1669,Zudio Trend Women Skirts #1669,Women,Skirts,Zudio Trend,897.29
1670,Zudio Kids Women Pants #1670,Women,Pants,Zudio Kids,1635.57
1671,Zudio Kids Men Shirts #1671,Men,Shirts,Zudio Kids,504.65
1672,Zudio Basics Women T-shirts #1672,Women,T-shirts,Zudio Basics,1362.63
1673,Zudio Active Kids Shoes #1673,Kids,Shoes,Zudio Active,656.19
1674,Zudio Denim Men Dresses #1674,men,Dresses,Zudio Denim,1044.92
1675,Zudio Kids Men Jeans #1675,Men,Jeans,Zudio Kids,2120.93
1676,Zudio Denim Women Shirts #1676,Women,Shirts,Zudio Denim,2355.4
1677,Zudio Kids Women Sweaters #1677,Women,Sweaters,Zudio Kids,1342.65
1678,Zudio Basics Women Shoes #1678,Women,Shoes,Zudio Basics,595.4
1679,Zudio Active Kids Sweaters #1679,Kids,Sweaters,Zudio Active,1741.43
1680,Zudio Active Kids Jackets #1680,Kids,Jackets,Zudio Active,981.81
1681,Zudio Kids Kids T-shirts #1681,Kids,T-shirts,Zudio Kids,483.82
1682,Zudio Basics Women Skirts #1682,Women,Skirts,Zudio Basics,2067.16
1683,Zudio Denim Women Pants #1683,Women,Pants,Zudio Denim,561.63
1684,Zudio Denim Women Tops #1684,Women,Tops,Zudio Denim,1256.4
1685,Zudio Denim Men Sweaters #1685,Men,Sweaters,Zudio Denim,588.96
1686,Zudio Active Kids Sweaters #1686,kids,Sweaters,Zudio Active,2371.47
1687,Zudio Basics Women Dresses #1687,Women,Dresses,Zudio Basics,1482.69
1688,Zudio Basics Kids Dresses #1688,Kids,Dresses,Zudio Basics,1632.86
1689,Zudio Kids Women Jackets #1689,Women,Jackets,Zudio Kids,897.7
1690,Zudio Denim Kids Shoes #1690,Kids,Shoes,Zudio Denim,1887.83
1691,Zudio Denim Men Skirts #1691,Men,Skirts,Zudio Denim,1719.38
1692,Zudio Trend Women Sweaters #1692,Women,Sweaters,Zudio Trend,1266.78
1693,Zudio Basics Kids Skirts #1693,Kids,Skirts,Zudio Basics,1141.47
1694,Zudio Active Women Shirts #1694,Women,Shirts,Zudio Active,1213.55
1695,Zudio Trend Men T-shirts #1695,MEN,T-shirts,Zudio Trend,325.63
1696,Zudio Denim Kids Sweaters #1696,Kids,Sweaters,Zudio Denim,2374.24
1697,Zudio Active Women T-shirts #1697,Women,T-shirts,Zudio Active,2258.19
1698,Zudio Trend Men Sweaters #1698,Men,Sweaters,Zudio Trend,848.44
1699,Zudio Trend Kids Skirts #1699,Kids,Skirts,Zudio Trend,1545.12
1700,Zudio Denim Men Dresses #1700,Men,Dresses,Zudio Denim,485.61
1701,Zudio Active Kids Hoodies #1701,Kids,Hoodies,Zudio Active,2183.1
1702,Zudio Kids Men Jeans #1702,Men,Jeans,Zudio Kids,830.18
1703,Zudio Kids Kids Tops #1703,Kids,Tops,Zudio Kids,1809.37
1704,Zudio Active Men Pants #1704,Men,Pants,Zudio Active,-1759.91
1705,Zudio Trend Kids Sweaters #1705,Kids,Sweaters,Zudio Trend,537.03
1706,Zudio Active Men Shoes #1706,Men,Shoes,Zudio Active,1167.89
1707,Zudio Denim Women Shoes #1707,Women,Shoes,Zudio Denim,1678.05
1708,Zudio Trend Women Dresses #1708,Women,Dresses,Zudio Trend,2497.81
1709,Zudio Denim Kids Skirts #1709,Kids,Skirts,Zudio Denim,2394.41
1710,Zudio Trend Women Skirts #1710,Women,Skirts,Zudio Trend,1396.69
1711,Zudio Trend Men Sweaters #1711,Men,Sweaters,Zudio Trend,2003.51
1712,Zudio Active Men Skirts #1712,Men,Skirts,Zudio Active,2277.77
1713,Zudio Active Kids Tops #1713,Kids,Tops,Zudio Active,2245.31
1714,Zudio Active Men T-shirts #1714,Men,T-shirts,Zudio Active,559.89
1715,Zudio Active Men Jeans #1715,Men,Jeans,Zudio Active,2144.99
1716,Zudio Active Kids Jackets #1716,Kids,Jackets,Zudio Active,1650.07
1717,Zudio Kids Kids Dresses #1717,Kids,Dresses,Zudio Kids,1779.38
1718,Zudio Kids Men Tops #1718,Men,Tops,Zudio Kids,2048.68
1719,Zudio Basics Kids Jackets #1719,Kids,Jackets,Zudio Basics,2065.56
1720,Zudio Active Kids Shirts #1720,Kids,Shirts,Zudio Active,846.65
1721,Zudio Kids Women Hoodies #1721,Women,Hoodies,Zudio Kids,1723.26
1722,Zudio Active Men Hoodies #1722,Men,Hoodies,Zudio Active,531.88
1723,Zudio Denim Women Jeans #1723,Women,Jeans,Zudio Denim,713.51
1724,Zudio Active Men Pants #1724,Men,Pants,Zudio Active,1977.62
1725,Zudio Trend Men Jackets #1725,Men,Jackets,Zudio Trend,-755.72
1726,Zudio Basics Men Sweaters #1726,Men,Sweaters,Zudio Basics,1962.49
1727,Zudio Active Men Tops #1727,Men,Tops,Zudio Active,2011.1
1728,Zudio Denim Men Sweaters #1728,Men,Sweaters,Zudio Denim,1651.28
1729,Zudio Kids Women Tops #1729,Women,Tops,Zudio Kids,488.62
1730,Zudio Basics Kids Sweaters #1730,Kids,Sweaters,Zudio Basics,1811.76
1731,Zudio Trend Women T-shirts #1731,Women,T-shirts,Zudio Trend,1380.45
1732,Zudio Denim Kids Hoodies #1732,Kids,Hoodies,Zudio Denim,878.24
1733,Zudio Kids Women Skirts #1733,Women,Skirts,Zudio Kids,536.54
1734,Zudio Kids Kids Shoes #1734,Kids,Shoes,Zudio Kids,1356.93
1735,Zudio Kids Women Jeans #1735,  Women  ,Jeans,Zudio Kids,893.33
1736,Zudio Active Kids Jeans #1736,Kids,Jeans,Zudio Active,481.79
1737,Zudio Denim Kids Tops #1737,Kids,Tops,Zudio Denim,1258.44
1738,Zudio Kids Women Shoes #1738,Women,Shoes,Zudio Kids,329.11
1739,Zudio Denim Women Hoodies #1739,Women,Hoodies,Zudio Denim,793.89
1740,Zudio Active Men Hoodies #1740,Men,Hoodies,Zudio Active,369.75
1741,Zudio Trend Women Jackets #1741,Women,Jackets,Zudio Trend,493.7
1742,Zudio Trend Women Shirts #1742,Women,Shirts,Zudio Trend,1169.93
1743,Zudio Trend Women Shoes #1743,Women,Shoes,Zudio Trend,2235.88
