store_id,store_name,city,state,tier,phone,email,open_date,selling_area_sqft,staff_count
240,Zudio - Lucknow Central 240,Lucknow,Uttar Pradesh,2,9314225709,store240@zudio.in,2025-07-01,3704,15
241,Zudio - Mysuru Central 241,Mysuru,Karnataka,3,9839445464,store241@zudio.in,2025-03-31,3012,27
242,Zudio - Mangaluru Central 242,Mangaluru,Karnataka,1,9098338150,store242@zudio.in,2021-02-06,3304,10
243,Zudio - Aurangabad Central 243,Aurangabad,Maharashtra,2,9499098109,store243@zudio.in,2022-12-25,2317,27
244,Zudio - Nagpur Central 244,Nagpur,Maharashtra,3,7451355673,store244@zudio.in,2019-11-29,5073,15
245,Zudio - Aurangabad Central 245,Aurangabad,Maharashtra,3,9752033785,store245@zudio.in,2018-07-11,2488,15
246,Zudio - Ahmedabad Central 246,Ahmedabad,Gujarat,3,7168777598,store246@zudio.in,2018-02-17,4059,29
247,Zudio - Kanpur Mall 247,Kanpur,Uttar Pradesh,2,8059713282,store247@zudio.in,2018-10-09,3228,8
248,Zudio - Rajkot Mall 248,Rajkot,Gujarat,1,8757868052,store248@zudio.in,2021-03-07,4301,23
249,Zudio - Surat Mall 249,Surat,Gujarat,3,7955349884,store249@zudio.in,2019-12-26,4065,29
250,Zudio - Kolkata Central 250,Kolkata,West Bengal,2,8487063521,store250@zudio.in,2020-09-08,1846,29
251,Zudio - Bengaluru Mall 251,Bengaluru,Karnataka,2,7776791244,store251@zudio.in,2021-09-01,4347,17
252,Zudio - Rajkot Mall 252,Rajkot,Gujarat,3,7643326247,store252@zudio.in,2024-10-08,3882,11
253,Zudio - Howrah Central 253,Howrah,West Bengal,3,8834873573,store253@zudio.in,2025-05-07,2354,14
254,Zudio - Kota Mall 254,Kota,Rajasthan,2,7839910647,store254@zudio.in,2023-02-25,2122,13
255,Zudio - Mumbai Mall 255,Mumbai,Maharashtra,2,8746967117,store255@zudio.in,2018-02-18,2794,11
256,Zudio - Jaipur Central 256,Jaipur,Rajasthan,1,9246866987,store256@zudio.in,2018-09-29,4811,10
257,Zudio - Howrah Central 257,Howrah,West Bengal,2,8242735175,store257@zudio.in,2025-09-23,4004,11
258,Zudio - Siliguri Mall 258,Siliguri,West Bengal,1,9791820157,store258@zudio.in,2022-03-30,2988,29
259,Zudio - Durgapur Mall 259,Durgapur,West Bengal,3,8831841168,store259@zudio.in,2024-12-23,4398,27
260,Zudio - Aurangabad Central 260,Aurangabad,Maharashtra,3,9898588322,store260@zudio.in,2021-12-20,1969,13
261,Zudio - Salem Mall 261,Salem,Tamil Nadu,1,8039021271,store261@zudio.in,2019-07-10,2789,11
262,Zudio - Mangaluru Central 262,Mangaluru,Karnataka,1,7468591578,store262@zudio.in,2021-01-13,3018,20
263,Zudio - Mysuru Central 263,Mysuru,Karnataka,3,9953526157,store263@zudio.in,2023-07-29,2608,11
264,Zudio - Mysuru Central 264,Mysuru,Karnataka,2,9668131073,store264@zudio.in,2024-08-11,0,17
265,Zudio - Lucknow Central 265,Lucknow,Uttar Pradesh,1,9130610807,store265@zudio.in,2019-07-05,4025,26
266,Zudio - Kanpur Mall 266,Kanpur,Uttar Pradesh,2,9242835493,store266@zudio.in,2023-04-13,3773,23
267,Zudio - Kota Mall 267,Kota,Rajasthan,3,7134815857,store267@zudio.in,2020-06-18,3613,9
268,Zudio - Varanasi Mall 268,Varanasi,Uttar Pradesh,2,8175631486,store268@zudio.in,2021-06-18,1909,24
269,Zudio - Jodhpur Central 269,Jodhpur,Rajasthan,3,7367712785,store269@zudio.in,2022-03-05,4319,22
270,Zudio - Mangaluru Central 270,Mangaluru,Karnataka,2,7867710997,store270@zudio.in,2021-04-05,3586,30
271,Zudio - Mumbai Central 271,Mumbai,Maharashtra,2,9273536061,store271@zudio.in,2020-10-22,2935,34
272,Zudio - Jaipur Central 272,Jaipur,Rajasthan,2,9228138570,store272@zudio.in,2023-06-17,2522,25
273,Zudio - Rohini Mall 273,Rohini,Delhi,2,9946634677,store273@zudio.in,2018-11-18,2363,14
274,Zudio - Agra Central 274,Agra,Uttar Pradesh,2,8180348299,store274@zudio.in,2021-09-10,2411,15
275,Zudio - Kolhapur Mall 275,Kolhapur,Maharashtra,3,7949831499,store275@zudio.in,2022-09-29,2572,27
276,Zudio - Mysuru Mall 276,Mysuru,Karnataka,2,9223270287,,2020-05-20,2381,34
277,Zudio - Mysuru Central 277,Mysuru,Karnataka,2,9395180147,store277@zudio.in,2019-10-12,4057,14
278,Zudio - Dwarka Central 278,Dwarka,Delhi,1,8243440999,store278@zudio.in,2018-08-27,3506,9
279,Zudio - Mysuru Central 279,Mysuru,Karnataka,1,,store279@zudio.in,2024-10-23,4360,30
280,Zudio - Rohini Mall 280,Rohini,Delhi,2,8681255082,store280@zudio.in,2019-10-23,5676,18
281,Zudio - Howrah Central 281,Howrah,West Bengal,2,9736979685,store281@zudio.in,2019-10-10,3114,20
282,Zudio - Chennai Central 282,Chennai,Tamil Nadu,3,7765483265,store282@zudio.in,2019-02-23,4497,8
283,Zudio - Siliguri Mall 283,Siliguri,West Bengal,1,7303210388,,2019-11-02,4129,24
284,Zudio - Howrah Central 284,Howrah,West Bengal,1,8249465736,store284@zudio.in,2025-02-13,4321,27
285,Zudio - Jaipur Mall 285,Jaipur,Rajasthan,3,9584859222,store285@zudio.in,2018-06-11,2687,33
286,Zudio - Rajkot Central 286,Rajkot,Gujarat,1,9496922736,store286@zudio.in,2018-06-29,3202,30
287,Zudio - Varanasi Mall 287,Varanasi,Uttar Pradesh,2,7054082879,store287@zudio.in,2023-10-01,2704,20
288,Zudio - Dwarka Mall 288,Dwarka,Delhi,2,8003767851,store288@zudio.in,2018-11-11,4182,20
289,Zudio - Chennai Central 289,Chennai,Tamil Nadu,2,7885386598,store289@zudio.in,2026-02-05,3711,13
290,Zudio - Dwarka Central 290,Dwarka,Delhi,2,9016215702,store290@zudio.in,2024-04-01,1843,27
291,Zudio - Jaipur Mall 291,Jaipur,Rajasthan,2,9340115977,store291@zudio.in,2019-04-28,2515,9
292,Zudio - Kota Central 292,Kota,Rajasthan,2,7114284000,store292@zudio.in,2018-10-07,4533,16
293,Zudio - Kolkata Central 293,Kolkata,West Bengal,3,9049530396,store293@zudio.in,2024-07-20,3169,17
294,Zudio - Tiruchirapalli Central 294,Tiruchirapalli,Tamil Nadu,2,8251856354,store294@zudio.in,2023-01-14,4189,9
295,Zudio - Siliguri Central 295,Siliguri,West Bengal,3,9169545556,store295@zudio.in,2023-07-10,1495,23
296,Zudio - Noida Central 296,Noida,Uttar Pradesh,1,9552045884,store296@zudio.in,2020-05-10,3484,33
297,Zudio - Salem Central 297,Salem,Tamil Nadu,2,7067789807,store297@zudio.in,2022-06-11,3816,26
298,Zudio - Dwarka Mall 298,Dwarka,Delhi,2,9248424451,store298@zudio.in,2024-07-13,2881,23
299,Zudio - New Delhi Central 299,New Delhi,Delhi,1,9517438391,store299@zudio.in,2024-10-08,2987,23
300,Zudio - Jaipur Mall 300,Jaipur,Rajasthan,2,9823966197,store300@zudio.in,2023-12-21,3039,10
301,Zudio - Hubli Central 301,Hubli,Karnataka,2,9951379637,store301@zudio.in,2025-04-22,3366,17
302,Zudio - Mysuru Central 302,Mysuru,Karnataka,1,9842681238,store302@zudio.in,2022-06-08,3146,33
303,Zudio - Lucknow Central 303,Lucknow,Uttar Pradesh,3,9047670121,store303@zudio.in,2023-05-14,3804,17
304,Zudio - Aurangabad Central 304,Aurangabad,Maharashtra,1,9390096293,store304@zudio.in,2023-05-18,1763,23
305,Zudio - Mangaluru Central 305,Mangaluru,Karnataka,2,8435533986,store305@zudio.in,2025-06-19,3691,19
306,Zudio - Kota Mall 306,Kota,Rajasthan,3,7673792376,store306@zudio.in,2020-10-16,4094,11
307,Zudio - Udaipur Central 307,Udaipur,Rajasthan,2,7632857252,store307@zudio.in,2021-02-23,4243,30
308,Zudio - Kanpur Central 308,Kanpur,Uttar Pradesh,3,8536624152,store308@zudio.in,2023-06-21,3560,26
309,Zudio - Kolhapur Central 309,Kolhapur,Maharashtra,2,9974789699,store309@zudio.in,2018-08-25,4036,16
310,Zudio - Hubli Central 310,Hubli,Karnataka,2,8053566720,store310@zudio.in,2021-10-28,2643,8
311,Zudio - Durgapur Central 311,Durgapur,West Bengal,2,8017437147,store311@zudio.in,2024-02-07,3911,13
312,Zudio - Agra Central 312,Agra,Uttar Pradesh,2,8852827290,store312@zudio.in,2024-01-03,2116,16
313,Zudio - Varanasi Mall 313,Varanasi,Uttar Pradesh,2,7356138393,store313@zudio.in,2018-11-07,4714,32
314,Zudio - Varanasi Central 314,Varanasi,Uttar Pradesh,2,8873715245,store314@zudio.in,2025-04-20,2899,21
315,Zudio - Jodhpur Central 315,Jodhpur,Rajasthan,2,8194792334,store315@zudio.in,2019-05-14,2353,22
316,Zudio - Rohini Central 316,Rohini,Delhi,2,7169115963,store316@zudio.in,2023-01-13,2269,13
317,Zudio - Varanasi Central 317,Varanasi,Uttar Pradesh,1,9534653608,store317@zudio.in,2018-08-20,3869,30
318,Zudio - Bengaluru Mall 318,Bengaluru,Karnataka,3,7331640223,store318@zudio.in,2021-08-25,2125,10
319,Zudio - Salem Mall 319,Salem,Tamil Nadu,3,7035657950,store319@zudio.in,2021-11-09,2662,11
320,Zudio - Madurai Central 320,Madurai,Tamil Nadu,1,8306924435,store320@zudio.in,2025-11-22,4404,30
321,Zudio - Delhi Mall 321,Delhi,Delhi,2,8432517276,store321@zudio.in,2021-05-04,3313,20
322,Zudio - Pune Central 322,Pune,Maharashtra,2,9249760285,store322@zudio.in,2025-10-01,1726,23
323,Zudio - Nashik Mall 323,Nashik,Maharashtra,1,8564718824,store323@zudio.in,2018-05-22,3998,26
324,Zudio - Aurangabad Central 324,Aurangabad,Maharashtra,2,9409114423,store324@zudio.in,2020-04-19,3173,13
325,Zudio - Dwarka Central 325,Dwarka,Delhi,2,8906465184,store325@zudio.in,2022-03-12,1670,18
326,Zudio - Howrah Central 326,Howrah,West Bengal,1,7203617731,store326@zudio.in,2020-05-05,3211,11
327,Zudio - Kota Mall 327,Kota,Rajasthan,1,7021437673,store327@zudio.in,2025-04-18,4224,30
328,Zudio - Jaipur Central 328,Jaipur,Rajasthan,3,9867965081,store328@zudio.in,2022-07-28,3154,9
329,Zudio - Kota Central 329,Kota,Rajasthan,2,9634935446,store329@zudio.in,2020-01-30,3138,14
330,Zudio - Mumbai Central 330,Mumbai,Maharashtra,1,8533417005,store330@zudio.in,2024-08-06,2404,28
331,Zudio - Tiruchirapalli Mall 331,Tiruchirapalli,Tamil Nadu,1,9006038873,store331@zudio.in,2021-07-17,4067,12
332,Zudio - Siliguri Central 332,Siliguri,West Bengal,3,7403019612,store332@zudio.in,2021-03-18,5507,8
333,Zudio - Kolhapur Central 333,Kolhapur,Maharashtra,3,9064319639,store333@zudio.in,2020-06-11,1200,29
334,Zudio - Kolkata Mall 334,Kolkata,West Bengal,1,7867475526,store334@zudio.in,2022-12-22,3964,31
335,Zudio - Agra Mall 335,Agra,Uttar Pradesh,2,8157427240,store335@zudio.in,2020-04-25,4424,12
336,Zudio - Chennai Central 336,Chennai,Tamil Nadu,1,9718471900,store336@zudio.in,2025-03-08,2894,13
337,Zudio - Udaipur Central 337,Udaipur,Rajasthan,1,8374152327,store337@zudio.in,2023-01-20,3738,32
338,Zudio - Surat Mall 338,Surat,Gujarat,1,8139094508,store338@zudio.in,2023-05-09,3167,31
339,Zudio - Kolkata Mall 339,Kolkata,West Bengal,3,8212538427,store339@zudio.in,2022-08-29,2894,29
340,Zudio - Nagpur Mall 340,Nagpur,Maharashtra,3,9203032754,store340@zudio.in,2025-01-18,0,22
341,Zudio - Hubli Mall 341,Hubli,Karnataka,2,8140111392,store341@zudio.in,2020-04-10,4875,9
342,Zudio - Vadodara Mall 342,Vadodara,Gujarat,1,8664532522,store342@zudio.in,2018-08-21,4061,16
343,Zudio - Tiruchirapalli Central 343,Tiruchirapalli,Tamil Nadu,2,9684959611,store343@zudio.in,2022-08-09,3548,34
344,Zudio - Nagpur Mall 344,Nagpur,Maharashtra,2,9101284734,store344@zudio.in,2022-08-08,3316,28
345,Zudio - Pune Central 345,Pune,Maharashtra,2,7053136747,store345@zudio.in,2021-08-07,3864,11
346,Zudio - Vadodara Mall 346,Vadodara,Gujarat,2,7258625155,store346@zudio.in,2019-11-16,3397,26
347,Zudio - Agra Central 347,Agra,Uttar Pradesh,1,8368367412,store347@zudio.in,2024-03-15,4198,15
348,Zudio - Kota Mall 348,Kota,Rajasthan,2,9837234144,store348@zudio.in,2021-09-13,4248,26
349,Zudio - New Delhi Mall 349,New Delhi,Delhi,1,7992368945,store349@zudio.in,2025-08-04,2757,12
350,Zudio - Mangaluru Mall 350,Mangaluru,Karnataka,2,8898355747,store350@zudio.in,2018-04-20,3117,13
351,Zudio - Delhi Mall 351,Delhi,Delhi,3,8529249567,store351@zudio.in,2022-11-11,3684,31
352,Zudio - Surat Mall 352,Surat,Gujarat,3,7015489431,store352@zudio.in,2022-12-23,4674,25
353,Zudio - Jodhpur Central 353,Jodhpur,Rajasthan,3,9180063272,store353@zudio.in,2018-04-27,2748,14
354,Zudio - Howrah Mall 354,Howrah,West Bengal,2,9417213535,store354@zudio.in,2022-03-29,3230,17
355,Zudio - Ghaziabad Central 355,Ghaziabad,Uttar Pradesh,1,7377421005,store355@zudio.in,2024-05-08,2713,32
356,Zudio - Jodhpur Mall 356,Jodhpur,Rajasthan,3,8612337353,store356@zudio.in,2024-12-18,4658,34
357,Zudio - Bengaluru Mall 357,Bengaluru,Karnataka,1,8455632849,store357@zudio.in,2023-05-09,2665,25
358,Zudio - Nashik Central 358,Nashik,Maharashtra,3,7225616513,store358@zudio.in,2025-12-08,2688,11
359,Zudio - Aurangabad Central 359,AURANGABAD,Maharashtra,2,7387047855,store359@zudio.in,2026-02-21,3456,25
360,Zudio - Madurai Mall 360,Madurai,Tamil Nadu,3,9827620487,store360@zudio.in,2021-08-23,2488,32
361,Zudio - Tiruchirapalli Mall 361,Tiruchirapalli,Tamil Nadu,2,7241645345,store361@zudio.in,2021-02-06,3389,14
362,Zudio - Bengaluru Mall 362,Bengaluru,Karnataka,2,8017193213,store362@zudio.in,2019-12-31,4067,11
363,Zudio - Coimbatore Central 363,Coimbatore,Tamil Nadu,2,7737186367,store363@zudio.in,2020-05-23,0,17
364,Zudio - Rohini Mall 364,Rohini,Delhi,2,8989749713,store364@zudio.in,2025-03-24,4569,25
365,Zudio - Delhi Central 365,Delhi,Delhi,3,8320670055,store365@zudio.in,2021-05-13,3478,23
366,Zudio - Kolkata Central 366,Kolkata,West Bengal,3,7052368499,store366@zudio.in,2026-01-09,2423,29
367,Zudio - Vadodara Central 367,Vadodara,Gujarat,1,9579787254,store367@zudio.in,2022-08-14,2946,8
368,Zudio - Durgapur Mall 368,Durgapur,West Bengal,2,7939283988,,2020-12-02,4188,20
369,Zudio - Salem Central 369,Salem,Tamil Nadu,3,8924770290,store369@zudio.in,2019-03-17,3583,16
370,Zudio - Mangaluru Central 370,Mangaluru,Karnataka,2,9636219034,store370@zudio.in,2018-09-22,3792,24
371,Zudio - Siliguri Central 371,Siliguri,West Bengal,1,9453780536,store371@zudio.in,2025-12-23,3080,22
372,Zudio - Dwarka Central 372,Dwarka,Delhi,2,7644932666,store372@zudio.in,2023-05-05,3461,8
373,Zudio - Chennai Central 373,Chennai,Tamil Nadu,3,9703064910,store373@zudio.in,2020-08-13,3917,27
374,Zudio - Siliguri Central 374,Siliguri,West Bengal,3,9121140060,store374@zudio.in,2022-02-11,2390,29
375,Zudio - Aurangabad Mall 375,Aurangabad,Maharashtra,2,8937651364,store375@zudio.in,2025-03-03,2412,29
376,Zudio - Lucknow Mall 376,Lucknow,Uttar Pradesh,3,7715590825,,2023-08-07,2849,18
377,Zudio - Kanpur Mall 377,Kanpur,Uttar Pradesh,2,9973589698,store377@zudio.in,2021-11-28,2689,32
378,Zudio - Kota Central 378,Kota,Rajasthan,1,7543856501,store378@zudio.in,2022-05-23,3302,10
379,Zudio - Tiruchirapalli Central 379,Tiruchirapalli,Tamil Nadu,2,7340026582,store379@zudio.in,2018-03-22,4445,26
380,Zudio - Vadodara Central 380,Vadodara,Gujarat,1,8913075001,store380@zudio.in,2018-07-24,2597,20
381,Zudio - Hubli Mall 381,Hubli,Karnataka,2,7017826718,store381@zudio.in,2022-11-28,3186,21
382,Zudio - Surat Mall 382,Surat,Gujarat,2,7624136211,store382@zudio.in,2018-05-05,4413,15
383,Zudio - Kolkata Mall 383,Kolkata,West Bengal,3,8175880436,store383@zudio.in,2018-01-21,1876,20
384,Zudio - Mumbai Central 384,Mumbai,Maharashtra,1,7150695110,store384@zudio.in,2021-05-03,3892,27
385,Zudio - Rajkot Mall 385,Rajkot,Gujarat,3,9707678095,store385@zudio.in,2025-06-21,3981,33
386,Zudio - Surat Mall 386,Surat,Gujarat,2,8844196490,store386@zudio.in,2021-01-21,3858,21
387,Zudio - Udaipur Mall 387,Udaipur,Rajasthan,3,9759846479,store387@zudio.in,2025-11-04,3128,31
388,Zudio - Udaipur Central 388,Udaipur,Rajasthan,2,7957557087,store388@zudio.in,2019-12-11,2463,27
389,Zudio - Surat Central 389,Surat,Gujarat,1,9174271772,store389@zudio.in,2025-03-08,3132,12
390,Zudio - Jodhpur Mall 390,Jodhpur,Rajasthan,1,9139025075,store390@zudio.in,2020-08-24,2882,8
391,Zudio - Siliguri Central 391,Siliguri,West Bengal,2,7404176424,store391@zudio.in,2018-02-03,3995,30
392,Zudio - Kota Central 392,Kota,Rajasthan,2,7776949000,store392@zudio.in,2023-08-08,3684,16
393,Zudio - Ghaziabad Central 393,Ghaziabad,Uttar Pradesh,1,8487557405,store393@zudio.in,2025-04-21,4601,13
394,Zudio - Mysuru Mall 394,Mysuru,Karnataka,1,7553327847,store394@zudio.in,2019-11-07,4248,34
395,Zudio - Jaipur Mall 395,Jaipur,Rajasthan,1,9083438904,store395@zudio.in,2018-12-02,2899,33
396,Zudio - Chennai Central 396,Chennai,Tamil Nadu,1,7151517732,store396@zudio.in,2020-09-16,3057,30
397,Zudio - Kanpur Central 397,Kanpur,Uttar Pradesh,2,9386821248,store397@zudio.in,2025-06-05,2749,14
398,Zudio - Rohini Mall 398,Rohini,Delhi,3,7693211925,store398@zudio.in,2025-03-05,1325,10
399,Zudio - Salem Central 399,Salem,Tamil Nadu,1,8798826310,store399@zudio.in,2020-01-07,4415,27
400,Zudio - Hubli Central 400,Hubli,Karnataka,1,8513838741,store400@zudio.in,2021-10-30,3441,18
401,Zudio - Nashik Central 401,Nashik,Maharashtra,1,7702562553,store401@zudio.in,2022-02-25,3291,12
402,Zudio - Rohini Mall 402,Rohini,Delhi,3,7954524215,store402@zudio.in,2026-01-31,2796,15
403,Zudio - Madurai Mall 403,Madurai,Tamil Nadu,1,7063924586,store403@zudio.in,2018-05-25,4260,18
404,Zudio - Durgapur Central 404,Durgapur,West Bengal,3,8030387830,store404@zudio.in,2025-02-04,2844,21
405,Zudio - Rajkot Central 405,Rajkot,Gujarat,3,9533568118,store405@zudio.in,2019-04-06,2542,22
406,Zudio - Aurangabad Central 406,aurangabad,Maharashtra,1,9553091798,store406@zudio.in,2020-08-05,3454,8
407,Zudio - Dwarka Central 407,Dwarka,Delhi,1,7653457995,store407@zudio.in,2023-09-23,6000,14
408,Zudio - Tiruchirapalli Central 408,Tiruchirapalli,Tamil Nadu,2,9335924060,store408@zudio.in,2019-10-03,2004,19
409,Zudio - Madurai Central 409,Madurai,Tamil Nadu,1,9200215874,store409@zudio.in,2025-09-01,2874,27
410,Zudio - Chennai Central 410,Chennai,Tamil Nadu,3,7039871296,store410@zudio.in,2020-10-08,3106,28
411,Zudio - Jodhpur Central 411,Jodhpur,Rajasthan,3,7064018303,store411@zudio.in,2023-01-05,3072,33
412,Zudio - Bengaluru Central 412,Bengaluru,Karnataka,2,9625890116,store412@zudio.in,2021-11-10,2549,21
413,Zudio - Udaipur Mall 413,Udaipur,Rajasthan,2,9446665879,store413@zudio.in,2022-10-21,3952,24
414,Zudio - Nashik Mall 414,Nashik,Maharashtra,3,9655258105,store414@zudio.in,2021-01-09,3743,15
415,Zudio - Bengaluru Central 415,Bengaluru,Karnataka,3,8837479385,store415@zudio.in,2022-10-27,3899,32
416,Zudio - Madurai Mall 416,Madurai,Tamil Nadu,2,8982382941,store416@zudio.in,2020-08-04,3512,14
417,Zudio - Ghaziabad Central 417,Ghaziabad,Uttar Pradesh,2,9607282425,store417@zudio.in,2023-05-28,4370,23
418,Zudio - Vadodara Mall 418,Vadodara,Gujarat,3,7556757382,store418@zudio.in,2018-12-20,1599,33
419,Zudio - Mysuru Mall 419,Mysuru,Karnataka,3,8259612107,store419@zudio.in,2020-08-27,3709,11
420,Zudio - Varanasi Mall 420,Varanasi,Uttar Pradesh,2,9967296412,store420@zudio.in,2020-06-04,1874,27
421,Zudio - Chennai Mall 421,Chennai,Tamil Nadu,3,7576642328,store421@zudio.in,2023-11-07,3213,8
422,Zudio - Hubli Central 422,Hubli,Karnataka,2,9609687239,store422@zudio.in,2022-03-26,3539,16
423,Zudio - Mangaluru Central 423,Mangaluru,Karnataka,3,8583266623,store423@zudio.in,2023-05-06,4823,25
424,Zudio - Nashik Mall 424,Nashik,Maharashtra,2,9836957483,store424@zudio.in,2024-12-12,3764,16
425,Zudio - Rohini Central 425,Rohini,Delhi,1,7599285632,store425@zudio.in,2023-02-10,1906,28
426,Zudio - Varanasi Central 426,Varanasi,Uttar Pradesh,3,8287355090,store426@zudio.in,2023-12-06,1735,33
427,Zudio - Vadodara Central 427,Vadodara,Gujarat,1,7910822477,store427@zudio.in,2020-05-11,2957,32
428,Zudio - Hubli Central 428,Hubli,Karnataka,2,7096961357,store428@zudio.in,2024-02-01,1715,34
429,Zudio - Delhi Central 429,Delhi,Delhi,3,8099011360,store429@zudio.in,2019-04-23,2246,23
430,Zudio - Rohini Mall 430,Rohini,Delhi,1,9036869482,store430@zudio.in,2018-11-22,2867,14
431,Zudio - Nagpur Mall 431,Nagpur,Maharashtra,1,7584359352,store431@zudio.in,2021-03-07,3375,25
432,Zudio - Nashik Central 432,Nashik,Maharashtra,2,7776974293,store432@zudio.in,2023-11-04,3794,12
433,Zudio - Nashik Mall 433,Nashik,Maharashtra,2,8771064264,store433@zudio.in,2025-06-06,3505,17
434,Zudio - Mumbai Central 434,Mumbai,Maharashtra,3,7725937670,store434@zudio.in,2021-01-07,3573,28
435,Zudio - Kolkata Central 435,Kolkata,West Bengal,1,8651859646,store435@zudio.in,2025-11-17,2679,14
436,Zudio - Siliguri Central 436,Siliguri,West Bengal,2,7934590022,store436@zudio.in,2023-05-21,3850,15
437,Zudio - Rohini Mall 437,Rohini,Delhi,1,9108660129,store437@zudio.in,2023-08-18,4418,20
438,Zudio - Jodhpur Central 438,Jodhpur,Rajasthan,2,8373552193,store438@zudio.in,2018-07-24,3284,25
439,Zudio - Jaipur Mall 439,Jaipur,Rajasthan,1,9608533184,store439@zudio.in,2020-04-05,4610,21
440,Zudio - Ahmedabad Mall 440,Ahmedabad,Gujarat,2,9928492779,store440@zudio.in,2021-07-09,2843,23
441,Zudio - Salem Central 441,salem,Tamil Nadu,3,8342067508,store441@zudio.in,2021-11-27,3303,26
442,Zudio - Aurangabad Central 442,Aurangabad,Maharashtra,2,9046232251,store442@zudio.in,2020-02-08,2521,17
443,Zudio - Tiruchirapalli Mall 443,Tiruchirapalli,Tamil Nadu,2,7516916376,,2023-06-29,3625,34
444,Zudio - Jaipur Central 444,Jaipur,Rajasthan,3,8958577499,store444@zudio.in,2020-08-07,0,26
445,Zudio - Kota Central 445,Kota,Rajasthan,3,7737774202,store445@zudio.in,2020-08-28,3232,18
446,Zudio - Mangaluru Mall 446,Mangaluru,Karnataka,1,8123920085,store446@zudio.in,2019-08-24,3327,34
447,Zudio - Rajkot Central 447,Rajkot,Gujarat,2,9968781898,store447@zudio.in,2018-06-17,3187,11
448,Zudio - Tiruchirapalli Mall 448,Tiruchirapalli,Tamil Nadu,2,8207994684,,2023-11-07,2784,18
449,Zudio - Dwarka Mall 449,Dwarka,Delhi,1,,store449@zudio.in,2019-08-25,2893,23
450,Zudio - Udaipur Mall 450,Udaipur,Rajasthan,2,7152960245,store450@zudio.in,2021-10-20,3208,30
451,Zudio - Mumbai Central 451,Mumbai,Maharashtra,2,9978356688,store451@zudio.in,2020-08-19,4012,19
452,Zudio - Hubli Central 452,Hubli,Karnataka,2,7028275030,store452@zudio.in,2018-06-12,3789,29
453,Zudio - Madurai Mall 453,Madurai,Tamil Nadu,3,7341978302,store453@zudio.in,2020-09-12,2536,21
454,Zudio - Mumbai Mall 454,Mumbai,Maharashtra,1,8482395769,store454@zudio.in,2022-11-08,5043,16
455,Zudio - Delhi Central 455,Delhi,Delhi,2,8044283713,store455@zudio.in,2023-02-02,2370,14
456,Zudio - Madurai Central 456,Madurai,Tamil Nadu,2,9747053581,store456@zudio.in,2023-09-29,2850,27
457,Zudio - Surat Mall 457,Surat,Gujarat,3,7233929747,store457@zudio.in,2024-02-01,3469,15
458,Zudio - Udaipur Mall 458,Udaipur,Rajasthan,2,8077857470,store458@zudio.in,2021-08-31,1877,27
459,Zudio - Ahmedabad Mall 459,Ahmedabad,Gujarat,1,9369498052,store459@zudio.in,2024-06-22,2865,20
460,Zudio - Udaipur Central 460,Udaipur,Rajasthan,3,9362186461,store460@zudio.in,2021-05-07,3670,19
